GeographyCode,DC1117EW0251,DC1117EW0252,DC1117EW0253,DC1117EW0254,DC1117EW0255,DC1117EW0256,DC1117EW0257,DC1117EW0258,DC1117EW0259,DC1117EW0260,DC1117EW0261
E02006750,13,22,41,19,22,38,11,27,280,100,180
E02006751,11,24,33,11,22,43,16,27,254,65,189
E02006752,18,14,25,10,15,26,15,11,117,39,78
E02006753,13,15,28,17,11,29,15,14,166,52,114
E02006754,12,11,20,12,8,28,12,16,116,50,66
E02006755,17,11,30,11,19,26,16,10,120,37,83
E02006756,13,18,19,8,11,17,4,13,116,38,78
E02006757,23,21,48,21,27,42,15,27,285,98,187
E02006758,13,8,19,7,12,14,5,9,94,36,58
E02006759,19,34,59,28,31,56,24,32,350,115,235
E02006760,19,26,54,28,26,42,19,23,202,63,139
E02006761,6,14,22,9,13,29,17,12,199,49,150
E02006762,14,24,36,12,24,30,12,18,133,49,84
E02006763,18,26,41,18,23,33,15,18,140,53,87
E02006764,6,20,13,4,9,17,8,9,99,30,69
E02006765,22,33,57,28,29,46,20,26,260,81,179
E02006766,26,25,51,16,35,42,18,24,228,93,135
E02006767,25,37,52,19,33,61,34,27,285,106,179
E02006768,10,23,21,10,11,21,8,13,171,48,123
E02006769,7,18,39,12,27,27,11,16,161,56,105
E02006770,7,23,29,8,21,28,15,13,140,36,104
E02006771,22,24,44,18,26,28,18,10,160,46,114
E02006772,12,38,53,23,30,57,21,36,242,71,171
E02006773,24,27,46,15,31,44,14,30,264,58,206
E02006774,12,16,21,10,11,31,10,21,149,55,94
E02006775,7,5,17,6,11,14,9,5,91,25,66
E02006776,9,18,31,14,17,19,5,14,113,43,70
E02006777,15,28,38,14,24,34,15,19,202,70,132
E02006778,14,27,45,18,27,42,17,25,218,62,156
E02006779,16,14,32,14,18,26,13,13,162,52,110
E02006780,24,26,37,15,22,23,7,16,149,51,98
E02006781,9,10,13,6,7,20,11,9,70,29,41
E02006782,16,30,36,20,16,36,11,25,215,70,145
E02006783,15,14,28,7,21,22,8,14,115,36,79
E02006784,10,22,30,15,15,32,10,22,173,56,117
E02006785,15,19,31,13,18,37,16,21,161,53,108
E02006786,5,9,13,3,10,8,3,5,69,18,51
E02006787,14,20,28,9,19,26,7,19,155,60,95
E02006788,7,10,13,3,10,11,4,7,67,27,40
E02006789,13,13,24,14,10,36,21,15,143,53,90
E02006790,24,31,43,18,25,49,25,24,264,90,174
E02006791,10,6,6,1,5,9,5,4,55,11,44
E02006792,17,18,37,13,24,31,7,24,217,57,160
E02006793,8,11,10,5,5,11,2,9,75,24,51
E02006794,11,4,24,12,12,9,3,6,53,17,36
E02006795,16,18,24,12,12,19,5,14,103,34,69
E02006796,18,25,24,8,16,25,10,15,144,49,95
E02006798,7,1,10,0,10,6,4,2,36,8,28
E02006799,8,18,46,16,30,25,10,15,197,68,129
E02006800,10,12,26,13,13,27,10,17,80,28,52
E02006801,4,11,15,6,9,17,4,13,73,26,47
E02006802,6,8,13,6,7,9,4,5,67,24,43
E02006803,20,24,29,17,12,32,14,18,113,46,67
E02006804,22,32,47,20,27,45,13,32,222,75,147
E02006805,8,19,29,11,18,21,8,13,120,33,87
E02006806,19,45,50,22,28,49,21,28,218,56,162
E02006807,14,24,31,15,16,35,15,20,141,43,98
E02006808,7,16,23,9,14,32,14,18,127,39,88
E02006809,17,29,50,21,29,43,18,25,190,75,115
E02006810,16,27,44,16,28,41,15,26,213,68,145
E02006811,23,25,57,21,36,43,17,26,232,71,161
E02006812,21,20,32,16,16,35,17,18,128,61,67
E02006813,25,36,67,26,41,76,24,52,262,92,170
E02006814,11,29,37,15,22,26,11,15,150,43,107
E02006815,37,40,66,30,36,58,27,31,256,94,162
E02006816,17,29,38,18,20,39,16,23,218,70,148
E02006817,15,24,29,10,19,26,12,14,143,59,84
E02006818,31,39,46,25,21,41,15,26,197,70,127
E02006819,6,22,23,5,18,22,7,15,162,53,109
E02006820,30,40,54,26,28,60,23,37,242,95,147
E02006821,13,23,28,8,20,23,10,13,178,76,102
E02006822,31,36,59,32,27,61,28,33,287,107,180
E02006823,15,22,60,25,35,51,25,26,216,74,142
E02006824,18,31,44,21,23,46,18,28,239,70,169
E02006825,16,16,34,14,20,32,15,17,133,50,83
E02006826,29,49,48,21,27,43,15,28,278,98,180
E02006827,11,22,24,7,17,22,9,13,180,61,119
E02006828,5,8,17,6,11,17,6,11,87,19,68
E02006829,23,28,45,15,30,34,16,18,235,77,158
E02006830,14,14,20,11,9,14,4,10,77,26,51
E02006831,26,27,52,23,29,42,18,24,192,63,129
E02006832,7,19,18,10,8,14,5,9,67,20,47
E02006833,27,37,46,20,26,59,28,31,272,84,188
E02006834,16,19,29,7,22,33,10,23,144,39,105
E02006835,13,13,19,8,11,18,8,10,84,31,53
E02006836,22,45,41,18,23,36,16,20,286,82,204
E02006837,16,29,72,27,45,63,18,45,341,130,211
E02006838,28,17,54,23,31,47,21,26,219,71,148
E02006839,23,29,32,11,21,48,16,32,320,101,219
E02006840,36,55,63,29,34,55,21,34,364,122,242
E02006841,14,12,18,5,13,23,9,14,93,30,63
E02006842,11,16,25,6,19,24,7,17,109,27,82
E02006843,0,0,2,2,0,3,2,1,9,3,6
E02006844,2,2,5,0,5,5,2,3,37,18,19
E02006845,9,15,22,13,9,20,5,15,165,57,108
E02006846,1,7,9,6,3,5,2,3,32,11,21
E02006847,2,1,2,2,0,2,0,2,13,6,7
E02006848,4,4,6,2,4,5,4,1,11,5,6
E02006849,1,5,8,4,4,5,3,2,18,8,10
E02006850,5,3,5,3,2,12,4,8,60,18,42
E02006851,0,0,1,1,0,0,0,0,5,3,2
E02006852,21,36,49,17,32,38,9,29,219,79,140
E02006853,3,4,7,4,3,9,1,8,22,5,17
E02006854,2,2,1,1,0,2,2,0,3,0,3
E02006855,5,17,17,6,11,26,15,11,119,34,85
E02006856,26,38,53,17,36,47,11,36,315,73,242
E02006857,23,45,48,19,29,64,23,41,307,101,206
E02006858,12,12,20,10,10,16,11,5,68,33,35
E02006859,1,1,4,2,2,1,0,1,10,6,4
E02006860,19,22,29,10,19,35,14,21,188,51,137
E02006861,6,9,20,4,16,21,5,16,103,33,70
E02006862,7,15,14,5,9,10,2,8,49,13,36
E02006863,3,5,8,4,4,3,1,2,34,8,26
E02006864,26,37,29,11,18,45,18,27,222,76,146
E02006865,22,27,40,13,27,37,18,19,243,75,168
E02006866,15,18,39,21,18,28,10,18,216,70,146
E02006867,18,27,42,17,25,37,16,21,220,78,142
E02006868,18,19,35,12,23,27,15,12,155,55,100
E02006869,22,31,54,13,41,69,21,48,380,131,249
E02006870,34,54,91,37,54,60,25,35,409,149,260
E02006871,33,35,70,30,40,58,24,34,329,108,221
E02006872,24,42,74,30,44,61,24,37,332,105,227
E02006873,2,2,5,2,3,8,3,5,38,12,26
E02006874,10,19,25,8,17,24,7,17,113,39,74
E02006875,0,1,0,0,0,1,1,0,2,1,1
E02006876,7,13,19,6,13,17,8,9,135,44,91
E02006877,17,24,28,14,14,19,9,10,164,47,117
E02006878,3,4,13,2,11,7,3,4,73,19,54
E02006879,9,35,38,17,21,31,9,22,167,51,116
E02006880,8,43,47,16,31,48,16,32,462,113,349
E02006881,26,29,37,14,23,60,25,35,257,92,165
E02006882,18,26,46,20,26,36,19,17,215,77,138
E02006883,11,32,57,19,38,42,12,30,403,110,293
E02006884,18,36,42,21,21,62,18,44,241,86,155
E02006885,23,29,55,21,34,49,17,32,394,137,257
E02006886,16,32,57,28,29,61,24,37,250,97,153
E02006887,7,10,10,8,2,10,2,8,57,22,35
E02006888,8,10,15,8,7,24,9,15,59,18,41
E02006889,10,8,11,5,6,16,6,10,85,25,60
E02006890,6,8,17,8,9,9,6,3,84,29,55
E02006891,14,22,33,14,19,22,7,15,181,63,118
E02006892,24,35,54,20,34,38,9,29,256,90,166
E02006893,32,49,66,30,36,75,27,48,278,102,176
E02006894,23,24,44,17,27,45,16,29,269,92,177
E02006895,9,6,15,6,9,11,6,5,67,16,51
E02006896,3,5,7,4,3,4,3,1,21,9,12
E02006897,3,6,8,4,4,7,5,2,44,16,28
E02006898,2,5,10,4,6,3,1,2,24,9,15
E02006899,2,1,6,3,3,1,0,1,8,1,7
E02006900,14,16,29,12,17,28,14,14,86,35,51
E02006901,14,11,24,8,16,23,8,15,105,42,63
E02006902,4,1,8,1,7,4,3,1,11,5,6
E02006903,30,50,58,23,35,73,25,48,322,107,215
E02006904,0,1,7,3,4,8,1,7,19,7,12
E02006905,6,14,11,7,4,20,3,17,93,33,60
E02006906,16,43,52,21,31,43,16,27,231,99,132
E02006907,4,12,38,14,24,23,9,14,209,49,160
E02006908,16,13,20,4,16,12,8,4,143,31,112
E02006909,19,35,42,18,24,58,29,29,250,82,168
E02006910,20,35,36,8,28,38,20,18,218,86,132
E02006911,23,35,69,24,45,69,19,50,307,109,198
E02006912,6,9,7,2,5,6,0,6,37,10,27
E02006913,4,3,13,4,9,6,2,4,26,10,16
E02006914,0,0,0,0,0,1,1,0,7,3,4
E02006915,6,9,8,2,6,6,3,3,27,8,19
E02006916,3,3,5,1,4,8,5,3,26,14,12
E02006917,1,1,0,0,0,2,2,0,6,2,4
E02006918,8,4,2,1,1,4,3,1,42,14,28
E02006919,9,17,28,9,19,15,2,13,130,33,97
E02006920,6,8,14,2,12,13,7,6,70,23,47
E02006921,9,6,11,5,6,8,4,4,48,12,36
E02006922,33,42,54,19,35,56,26,30,355,131,224
E02006924,18,24,35,12,23,39,17,22,275,94,181
E02006925,23,28,53,18,35,51,23,28,244,94,150
E02006926,7,4,11,3,8,6,2,4,34,11,23
E02006927,13,24,33,12,21,28,13,15,200,58,142
E02006928,2,2,4,1,3,4,3,1,23,12,11
E02006929,10,9,29,14,15,14,2,12,79,21,58
E02006930,2,10,10,5,5,11,1,10,56,17,39
E02006931,10,13,26,6,20,12,2,10,159,51,108
E02006932,4,2,4,3,1,2,0,2,28,9,19
E02006933,0,3,3,1,2,1,0,1,27,11,16
E02006934,0,0,1,1,0,0,0,0,2,1,1
W02000001,19,28,33,12,21,41,21,20,215,68,147
W02000002,17,33,55,20,35,42,14,28,214,77,137
W02000003,20,29,58,15,43,43,13,30,211,72,139
W02000004,23,23,47,18,29,44,14,30,245,73,172
W02000005,24,42,67,25,42,60,22,38,332,95,237
W02000006,20,22,37,13,24,33,15,18,169,50,119
W02000007,11,22,38,13,25,33,16,17,182,56,126
W02000008,18,20,45,15,30,54,19,35,257,79,178
W02000009,20,30,41,14,27,38,17,21,201,58,143
W02000010,8,14,21,3,18,24,8,16,161,37,124
W02000011,23,21,35,14,21,55,18,37,165,52,113
W02000012,12,15,31,9,22,27,8,19,146,47,99
W02000013,13,20,27,13,14,26,12,14,134,32,102
W02000014,13,22,20,7,13,32,11,21,155,37,118
W02000015,14,25,39,12,27,40,19,21,206,59,147
W02000016,15,25,40,21,19,38,13,25,208,62,146
W02000017,17,28,40,18,22,40,16,24,166,49,117
W02000018,28,28,37,14,23,30,13,17,155,46,109
W02000019,17,40,52,19,33,41,16,25,285,97,188
W02000020,19,28,46,19,27,39,15,24,221,77,144
W02000021,25,37,54,19,35,52,24,28,255,77,178
W02000022,25,27,42,19,23,35,16,19,221,68,153
W02000023,26,35,46,17,29,54,20,34,227,90,137
W02000024,7,16,33,17,16,31,10,21,155,57,98
W02000025,23,32,37,13,24,38,13,25,238,74,164
W02000026,35,43,68,30,38,50,16,34,347,115,232
W02000027,24,36,76,26,50,72,24,48,450,132,318
W02000028,17,36,54,25,29,55,20,35,272,79,193
W02000029,21,34,50,15,35,57,19,38,352,109,243
W02000030,22,58,77,26,51,85,26,59,434,117,317
W02000031,20,35,57,26,31,53,27,26,241,91,150
W02000032,37,61,75,33,42,58,28,30,348,117,231
W02000033,11,32,28,15,13,44,11,33,265,79,186
W02000034,18,23,44,13,31,35,11,24,294,109,185
W02000035,22,18,38,11,27,37,15,22,185,49,136
W02000036,56,66,101,44,57,85,38,47,502,173,329
W02000037,12,24,43,18,25,40,14,26,141,47,94
W02000038,21,18,33,15,18,33,9,24,147,57,90
W02000039,20,30,51,13,38,41,17,24,218,65,153
W02000040,13,21,38,18,20,37,17,20,198,81,117
W02000041,26,22,46,22,24,40,16,24,228,64,164
W02000042,18,21,28,13,15,30,11,19,204,72,132
W02000043,18,20,35,10,25,41,17,24,182,71,111
W02000044,20,28,39,13,26,33,10,23,199,71,128
W02000045,17,29,53,22,31,49,14,35,210,72,138
W02000047,7,9,17,8,9,10,5,5,65,17,48
W02000049,9,17,26,11,15,23,11,12,133,49,84
W02000050,24,23,28,10,18,30,13,17,146,51,95
W02000051,15,25,31,16,15,27,12,15,211,61,150
W02000052,10,13,22,9,13,22,7,15,103,34,69
W02000053,9,13,32,15,17,27,12,15,186,57,129
W02000054,15,17,36,17,19,30,13,17,148,56,92
W02000055,17,21,34,17,17,37,17,20,212,71,141
W02000056,16,9,29,16,13,23,8,15,85,32,53
W02000057,10,20,45,23,22,46,19,27,243,65,178
W02000058,12,14,37,14,23,21,11,10,98,44,54
W02000059,15,17,23,7,16,17,5,12,120,42,78
W02000060,16,34,35,16,19,33,9,24,187,69,118
W02000061,21,31,37,14,23,36,11,25,186,69,117
W02000062,9,11,14,4,10,16,9,7,140,39,101
W02000063,26,20,39,18,21,35,19,16,174,63,111
W02000064,9,9,28,13,15,11,5,6,86,32,54
W02000065,11,17,28,11,17,20,8,12,111,42,69
W02000066,16,24,44,12,32,29,11,18,218,71,147
W02000067,15,18,23,13,10,19,11,8,86,25,61
W02000068,18,16,20,10,10,15,6,9,87,28,59
W02000069,15,22,26,17,9,12,6,6,107,39,68
W02000070,12,20,38,16,22,24,9,15,219,65,154
W02000071,14,23,32,15,17,23,10,13,152,51,101
W02000072,23,30,28,13,15,34,6,28,190,70,120
W02000073,23,32,47,25,22,55,17,38,293,87,206
W02000074,18,21,41,19,22,34,12,22,258,82,176
W02000075,11,9,16,7,9,16,7,9,97,36,61
W02000076,11,23,38,21,17,49,19,30,164,58,106
W02000077,20,21,36,17,19,22,10,12,180,54,126
W02000080,14,20,25,9,16,28,12,16,96,34,62
W02000081,9,7,21,6,15,15,6,9,124,39,85
W02000082,10,14,30,14,16,21,8,13,109,31,78
W02000083,12,11,32,14,18,34,16,18,175,49,126
W02000084,15,13,33,12,21,33,15,18,111,44,67
W02000085,27,41,69,31,38,51,22,29,267,69,198
W02000086,18,26,29,9,20,33,9,24,172,51,121
W02000087,13,12,24,13,11,32,16,16,109,38,71
W02000088,14,16,34,13,21,37,16,21,165,41,124
W02000089,13,10,24,14,10,27,5,22,141,45,96
W02000090,14,11,20,12,8,15,4,11,94,37,57
W02000091,14,25,23,11,12,32,18,14,119,43,76
W02000092,14,21,41,13,28,24,2,22,208,52,156
W02000093,11,21,26,11,15,28,10,18,105,42,63
W02000094,11,20,36,15,21,36,15,21,185,51,134
W02000095,17,23,31,13,18,22,10,12,149,51,98
W02000096,22,23,35,14,21,24,11,13,164,59,105
W02000097,33,35,49,25,24,37,15,22,275,98,177
W02000098,12,17,33,13,20,39,11,28,172,65,107
W02000099,17,35,37,16,21,40,12,28,277,92,185
W02000100,17,16,38,15,23,31,10,21,192,63,129
W02000101,19,17,35,15,20,23,9,14,132,47,85
W02000102,13,16,25,8,17,37,24,13,140,59,81
W02000103,19,14,36,17,19,29,15,14,151,63,88
W02000104,12,22,26,8,18,32,15,17,179,64,115
W02000105,8,5,15,6,9,16,6,10,100,31,69
W02000106,26,24,37,17,20,45,20,25,197,73,124
W02000107,36,40,71,30,41,69,29,40,301,108,193
W02000108,27,23,38,13,25,47,19,28,254,99,155
W02000109,17,28,43,18,25,35,13,22,206,60,146
W02000110,17,20,44,24,20,31,7,24,210,73,137
W02000111,21,21,52,20,32,46,21,25,256,79,177
W02000113,20,25,47,14,33,55,18,37,293,89,204
W02000114,22,25,32,14,18,40,17,23,223,70,153
W02000116,24,17,40,20,20,45,20,25,205,64,141
W02000117,11,11,28,12,16,32,15,17,188,61,127
W02000118,16,17,28,11,17,34,12,22,150,47,103
W02000120,23,31,48,17,31,41,14,27,225,76,149
W02000122,20,26,40,22,18,29,14,15,185,60,125
W02000123,26,31,34,15,19,41,18,23,221,68,153
W02000124,24,38,64,25,39,64,21,43,350,124,226
W02000125,25,26,34,14,20,42,15,27,242,81,161
W02000126,23,35,38,20,18,39,16,23,203,74,129
W02000127,38,42,63,29,34,55,24,31,357,110,247
W02000128,15,24,25,16,9,40,10,30,192,63,129
W02000129,18,35,38,15,23,43,14,29,180,58,122
W02000130,13,22,21,13,8,28,10,18,103,34,69
W02000131,17,25,39,13,26,42,11,31,228,73,155
W02000132,15,29,52,13,39,32,14,18,256,82,174
W02000133,22,32,35,10,25,36,11,25,266,80,186
W02000134,16,24,42,23,19,40,21,19,167,51,116
W02000135,19,16,36,17,19,35,13,22,159,49,110
W02000136,29,39,64,31,33,51,21,30,303,109,194
W02000137,18,21,38,16,22,32,15,17,150,62,88
W02000138,22,23,39,16,23,39,13,26,180,52,128
W02000139,26,28,40,20,20,43,16,27,220,81,139
W02000140,24,22,29,16,13,27,12,15,192,51,141
W02000141,20,28,34,15,19,44,18,26,310,97,213
W02000142,23,14,28,10,18,21,9,12,180,58,122
W02000143,17,33,35,13,22,42,14,28,177,65,112
W02000144,17,29,49,17,32,40,19,21,189,66,123
W02000145,19,24,32,13,19,36,17,19,241,75,166
W02000146,15,16,28,10,18,42,19,23,140,49,91
W02000147,14,26,44,18,26,38,18,20,197,77,120
W02000148,16,15,33,19,14,24,11,13,147,52,95
W02000149,22,37,50,19,31,46,13,33,284,81,203
W02000151,14,24,30,16,14,32,11,21,205,67,138
W02000152,23,35,56,19,37,52,21,31,291,85,206
W02000153,23,44,57,25,32,48,28,20,214,73,141
W02000154,19,27,46,19,27,37,9,28,208,52,156
W02000156,14,29,31,12,19,42,17,25,177,65,112
W02000157,14,37,47,17,30,46,21,25,230,76,154
W02000158,7,14,21,7,14,32,14,18,121,35,86
W02000159,11,18,33,14,19,24,6,18,142,41,101
W02000160,25,13,24,9,15,32,10,22,170,59,111
W02000161,4,22,37,4,33,34,11,23,204,65,139
W02000162,29,26,54,22,32,53,24,29,303,98,205
W02000163,21,24,48,22,26,38,20,18,180,51,129
W02000164,26,28,42,14,28,37,15,22,257,85,172
W02000165,10,19,35,11,24,41,11,30,190,55,135
W02000166,14,20,41,14,27,37,13,24,192,60,132
W02000167,18,23,47,15,32,29,9,20,207,47,160
W02000168,18,25,24,8,16,25,13,12,192,71,121
W02000169,12,22,49,20,29,42,18,24,213,58,155
W02000170,12,26,34,13,21,38,13,25,182,59,123
W02000171,7,13,28,11,17,19,10,9,133,54,79
W02000172,17,31,49,23,26,41,17,24,236,67,169
W02000173,13,11,16,5,11,20,7,13,85,26,59
W02000174,19,26,37,18,19,46,19,27,202,66,136
W02000175,14,27,30,10,20,32,19,13,146,42,104
W02000176,19,32,45,17,28,48,13,35,239,84,155
W02000177,8,12,27,11,16,20,5,15,65,23,42
W02000178,7,24,25,13,12,18,7,11,109,37,72
W02000179,14,22,40,18,22,36,17,19,175,62,113
W02000180,10,18,25,9,16,31,9,22,175,53,122
W02000181,14,12,28,13,15,32,13,19,164,40,124
W02000182,13,32,26,7,19,30,12,18,183,59,124
W02000183,11,21,40,13,27,31,10,21,140,43,97
W02000184,14,28,32,9,23,29,13,16,170,53,117
W02000185,21,17,21,9,12,24,8,16,137,50,87
W02000186,7,13,33,12,21,22,6,16,101,43,58
W02000187,17,14,33,15,18,26,11,15,110,46,64
W02000188,14,18,22,10,12,23,13,10,122,54,68
W02000189,23,40,80,28,52,64,21,43,368,91,277
W02000190,16,17,40,16,24,24,12,12,141,49,92
W02000191,15,23,40,12,28,31,14,17,215,73,142
W02000192,9,28,31,13,18,21,10,11,136,49,87
W02000193,18,14,37,17,20,34,13,21,175,50,125
W02000194,26,25,42,13,29,39,14,25,238,95,143
W02000195,32,38,56,24,32,48,19,29,286,97,189
W02000196,20,31,60,24,36,58,19,39,309,103,206
W02000197,18,16,47,21,26,48,22,26,239,76,163
W02000198,30,34,72,24,48,47,18,29,369,128,241
W02000200,14,11,18,8,10,22,11,11,97,22,75
W02000201,22,13,26,14,12,30,13,17,154,48,106
W02000202,20,28,46,19,27,57,24,33,315,97,218
W02000203,12,17,38,19,19,27,7,20,162,41,121
W02000204,20,21,31,11,20,28,9,19,173,60,113
W02000205,11,18,34,14,20,22,9,13,129,45,84
W02000206,20,26,65,22,43,47,14,33,245,69,176
W02000207,13,13,15,4,11,16,11,5,128,36,92
W02000208,16,29,43,18,25,48,14,34,248,75,173
W02000209,8,19,11,4,7,23,8,15,104,30,74
W02000210,16,21,34,15,19,25,9,16,113,32,81
W02000211,18,23,42,13,29,34,10,24,194,60,134
W02000212,13,22,43,21,22,30,8,22,169,49,120
W02000213,22,39,49,22,27,45,22,23,181,67,114
W02000214,30,54,67,25,42,52,20,32,270,95,175
W02000215,23,28,45,22,23,38,15,23,238,76,162
W02000216,7,20,28,7,21,34,10,24,202,57,145
W02000217,10,10,29,9,20,17,6,11,120,35,85
W02000218,10,18,22,9,13,17,8,9,98,33,65
W02000219,17,21,31,12,19,33,16,17,138,42,96
W02000220,18,24,19,8,11,25,10,15,133,51,82
W02000221,14,17,31,11,20,21,11,10,117,51,66
W02000222,13,12,25,8,17,27,13,14,117,44,73
W02000223,8,15,15,11,4,26,11,15,101,26,75
W02000224,6,11,15,5,10,22,5,17,64,20,44
W02000225,25,18,30,20,10,26,6,20,161,54,107
W02000226,19,28,27,14,13,33,15,18,183,69,114
W02000227,17,17,21,8,13,31,10,21,139,49,90
W02000228,15,18,19,10,9,35,13,22,155,53,102
W02000229,15,22,32,14,18,26,9,17,155,48,107
W02000230,16,20,24,10,14,34,13,21,126,42,84
W02000231,11,25,32,10,22,36,12,24,210,79,131
W02000232,8,10,14,7,7,16,7,9,112,21,91
W02000233,4,13,13,4,9,8,2,6,77,23,54
W02000234,11,23,42,18,24,39,13,26,184,60,124
W02000235,41,40,83,30,53,62,22,40,501,154,347
W02000236,13,47,33,14,19,52,16,36,269,70,199
W02000237,21,18,22,10,12,19,9,10,113,38,75
W02000238,14,25,45,24,21,27,8,19,242,79,163
W02000239,14,14,33,10,23,38,18,20,130,49,81
W02000240,14,33,36,10,26,45,15,30,216,60,156
W02000241,28,36,57,20,37,61,23,38,446,120,326
W02000242,17,34,41,14,27,56,20,36,244,89,155
W02000243,16,25,36,8,28,37,16,21,163,61,102
W02000244,19,35,64,35,29,59,23,36,307,109,198
W02000245,10,8,14,5,9,22,11,11,86,26,60
W02000246,11,18,30,12,18,30,9,21,111,29,82
W02000247,25,28,38,18,20,31,20,11,196,75,121
W02000248,10,23,35,17,18,27,11,16,129,36,93
W02000249,11,31,37,10,27,51,15,36,388,114,274
W02000250,24,22,40,18,22,27,11,16,158,54,104
W02000251,21,35,41,12,29,33,13,20,224,64,160
W02000252,15,22,27,17,10,34,17,17,163,44,119
W02000253,13,25,28,12,16,34,14,20,221,54,167
W02000254,16,27,32,16,16,38,11,27,216,47,169
W02000255,10,23,29,7,22,28,12,16,150,44,106
W02000256,12,22,38,11,27,41,18,23,186,55,131
W02000257,12,23,46,10,36,29,12,17,218,59,159
W02000258,7,21,33,11,22,31,13,18,166,51,115
W02000259,9,12,21,14,7,13,3,10,84,27,57
W02000260,9,16,22,8,14,21,6,15,144,43,101
W02000261,20,28,41,18,23,41,18,23,212,72,140
W02000262,8,19,14,3,11,30,16,14,151,42,109
W02000263,7,14,22,6,16,24,8,16,111,33,78
W02000264,9,10,9,3,6,12,4,8,111,35,76
W02000265,16,35,53,21,32,53,26,27,239,68,171
W02000266,8,17,19,7,12,22,7,15,126,39,87
W02000267,9,14,35,18,17,27,6,21,144,51,93
W02000268,26,21,44,19,25,42,13,29,261,68,193
W02000269,21,15,38,20,18,33,11,22,225,55,170
W02000270,16,23,41,17,24,37,11,26,184,61,123
W02000271,8,15,26,8,18,22,9,13,128,34,94
W02000272,24,40,57,25,32,48,20,28,260,77,183
W02000273,13,15,28,8,20,21,6,15,134,37,97
W02000274,16,16,27,4,23,33,13,20,154,37,117
W02000275,13,10,22,9,13,21,4,17,117,37,80
W02000276,10,17,36,20,16,31,7,24,138,50,88
W02000277,14,27,33,15,18,34,19,15,220,73,147
W02000278,14,14,20,11,9,13,5,8,107,29,78
W02000279,11,14,23,7,16,25,10,15,68,23,45
W02000280,15,17,21,7,14,14,6,8,103,44,59
W02000281,19,20,34,16,18,32,13,19,167,59,108
W02000282,24,16,35,14,21,30,10,20,151,56,95
W02000284,19,24,38,8,30,34,10,24,200,76,124
W02000285,21,35,35,19,16,25,8,17,186,42,144
W02000286,19,21,38,13,25,37,16,21,197,56,141
W02000287,13,15,28,6,22,32,12,20,118,37,81
W02000288,9,23,30,14,16,33,12,21,225,66,159
W02000289,12,20,32,12,20,25,12,13,132,40,92
W02000290,6,22,34,8,26,38,9,29,181,52,129
W02000291,13,12,32,11,21,29,10,19,165,44,121
W02000292,9,20,18,4,14,29,13,16,119,51,68
W02000293,16,13,18,9,9,17,6,11,122,31,91
W02000294,9,13,18,7,11,23,8,15,105,29,76
W02000295,14,19,24,10,14,32,15,17,176,49,127
W02000296,13,18,26,6,20,14,4,10,120,38,82
W02000297,13,7,22,11,11,18,10,8,98,28,70
W02000298,15,30,17,7,10,32,14,18,132,39,93
W02000299,9,18,33,12,21,50,22,28,183,63,120
W02000300,16,25,36,17,19,31,14,17,255,86,169
W02000301,18,23,26,10,16,30,14,16,151,34,117
W02000302,17,20,38,10,28,51,25,26,193,52,141
W02000303,15,13,22,11,11,28,9,19,128,36,92
W02000304,6,24,32,11,21,26,12,14,138,33,105
W02000305,7,9,24,13,11,14,5,9,86,20,66
W02000306,8,28,20,11,9,28,10,18,161,43,118
W02000307,10,10,17,9,8,18,7,11,92,27,65
W02000308,14,25,17,8,9,26,12,14,93,30,63
W02000309,16,18,29,12,17,27,10,17,157,58,99
W02000310,11,9,18,11,7,16,2,14,67,21,46
W02000311,7,18,23,4,19,21,8,13,124,33,91
W02000312,19,22,31,8,23,36,15,21,151,52,99
W02000313,20,25,41,16,25,37,18,19,211,65,146
W02000314,16,13,24,10,14,21,13,8,156,46,110
W02000315,16,12,37,12,25,25,7,18,180,50,130
W02000316,13,18,26,13,13,33,14,19,123,40,83
W02000317,8,18,32,13,19,31,14,17,150,35,115
W02000318,17,24,42,13,29,24,7,17,142,38,104
W02000319,12,25,33,10,23,37,15,22,189,65,124
W02000320,11,22,39,16,23,40,18,22,173,45,128
W02000321,17,29,34,11,23,37,16,21,237,71,166
W02000322,13,13,24,7,17,29,12,17,147,39,108
W02000323,12,10,28,11,17,21,7,14,155,46,109
W02000324,14,17,19,10,9,30,9,21,142,41,101
W02000325,8,22,20,8,12,15,10,5,127,41,86
